"t","Psi","X","Mu","sample"
0.691902469813485,9,18,22,"7"
0.697597583954569,10,17,22,"7"
0.701221916064098,11,16,22,"7"
0.720694680044014,11,17,22,"7"
0.725997592458264,11,16,23,"7"
0.739665313644797,11,17,23,"7"
0.739994542646335,11,16,24,"7"
0.754874990312943,11,17,24,"7"
0.759294443072347,11,18,24,"7"
0.761988389073389,11,19,24,"7"
0.764032793295356,12,18,24,"7"
0.768957284256514,12,19,24,"7"
0.769038668840379,12,20,24,"7"
0.769416638049246,12,21,24,"7"
0.76956439560408,12,22,24,"7"
0.775323314675006,12,21,25,"7"
0.779850136462038,12,22,25,"7"
0.783664159519847,12,23,25,"7"
0.786118354722614,12,24,25,"7"
0.787416419141706,12,25,25,"7"
0.78772706236227,13,24,25,"7"
0.788119026117187,13,25,25,"7"
0.793215061463996,13,26,25,"7"
0.799159054249461,13,27,25,"7"
0.799674615134349,14,26,25,"7"
0.801864595037189,14,25,26,"7"
0.803292086507331,14,26,26,"7"
0.80564693275398,14,27,26,"7"
0.807913726350272,14,28,26,"7"
0.808294859750382,14,29,26,"7"
0.810997407123562,14,28,27,"7"
0.812040356973774,14,29,27,"7"
0.814537921633454,14,28,28,"7"
0.815111993091482,14,27,29,"7"
0.818439161421292,14,28,29,"7"
0.819001362364411,14,27,30,"7"
0.820836535101525,15,26,30,"7"
0.821401781150065,15,25,31,"7"
0.822221805153568,15,24,32,"7"
0.826167755077228,15,25,32,"7"
0.835527133087883,16,24,32,"7"
0.836238581194253,16,25,32,"7"
0.838814753217082,16,26,32,"7"
0.83917643705902,16,25,33,"7"
0.843033094052634,16,26,33,"7"
0.844857781623253,16,27,33,"7"
0.845360566962303,16,26,34,"7"
0.845688111779207,16,27,34,"7"
0.850524529498905,16,28,34,"7"
0.851201948639499,17,27,34,"7"
0.852405582509939,17,26,35,"7"
0.853737025720748,17,25,36,"7"
0.85375780507705,17,26,36,"7"
0.854768314533386,17,27,36,"7"
0.857374370040588,17,28,36,"7"
0.859084189365578,17,29,36,"7"
0.862950519652073,17,30,36,"7"
0.863836071086552,17,31,36,"7"
0.868206898398621,17,32,36,"7"
0.873438962061693,17,31,37,"7"
0.883637278034545,17,32,37,"7"
0.886088976916694,17,33,37,"7"
0.888774305592554,18,32,37,"7"
0.890014519548651,18,31,38,"7"
0.891820223605272,19,30,38,"7"
0.892807555749757,19,31,38,"7"
0.89522133192316,19,32,38,"7"
0.897141003809439,19,33,38,"7"
0.899404362621354,19,32,39,"7"
0.900476461643135,20,31,39,"7"
0.901406334921004,20,32,39,"7"
0.902890351869704,20,33,39,"7"
0.909760984069304,20,34,39,"7"
0.91040128828665,20,35,39,"7"
0.910855149915704,20,36,39,"7"
0.911032122016547,20,37,39,"7"
0.911719507480675,20,38,39,"7"
0.912071707309654,20,37,40,"7"
0.913640556446237,21,36,40,"7"
0.918816138454975,21,37,40,"7"
0.920751582418297,21,38,40,"7"
0.920762944103365,21,39,40,"7"
0.921133806486513,21,40,40,"7"
0.926286080053935,21,41,40,"7"
0.930213966654574,21,42,40,"7"
0.932970640057921,21,41,41,"7"
0.93418311600418,21,40,42,"7"
0.93480687152767,21,41,42,"7"
0.935331391161367,21,42,42,"7"
0.937774943810876,21,41,43,"7"
0.942209855409627,21,42,43,"7"
0.944445963201125,21,41,44,"7"
0.945822188413887,21,42,44,"7"
0.946879374988125,21,43,44,"7"
0.951958424748115,21,44,44,"7"
0.952441147801482,21,45,44,"7"
0.952481831137929,21,46,44,"7"
0.953343929072315,21,47,44,"7"
0.954515652301322,21,48,44,"7"
0.956840615289086,21,49,44,"7"
0.958850548344828,21,48,45,"7"
0.959229994428059,21,49,45,"7"
0.963320136300081,21,50,45,"7"
0.964135317096355,21,51,45,"7"
0.964541735232375,21,50,46,"7"
0.964826164486793,21,49,47,"7"
0.964940583089283,21,50,47,"7"
0.967119542839808,21,51,47,"7"
0.969672419487688,21,52,47,"7"
0.970149680516502,21,53,47,"7"
0.972870956726366,21,54,47,"7"
0.973368984570924,21,55,47,"7"
0.973615405336638,21,56,47,"7"
0.974563011908444,21,57,47,"7"
0.977046431200762,21,58,47,"7"
0.977278806394923,21,59,47,"7"
0.977868092049483,21,58,48,"7"
0.97801956547904,21,59,48,"7"
0.979979023703817,21,60,48,"7"
0.980789921263662,21,59,49,"7"
0.982324850096698,21,60,49,"7"
0.983051763152345,21,61,49,"7"
0.983838540860405,21,60,50,"7"
0.986764302269543,21,61,50,"7"
0.98962694559194,21,62,50,"7"
0.989974075284897,21,63,50,"7"
0.990062679506365,21,64,50,"7"
0.990319206755955,21,63,51,"7"
0.990956316814312,21,64,51,"7"
0.991372568251745,21,63,52,"7"
0.994275551343289,21,64,52,"7"
0.995155536151547,21,65,52,"7"
0.995345758539701,21,66,52,"7"
0.996576471385671,21,67,52,"7"
0.997046520571284,21,68,52,"7"
0.99897824064813,21,67,53,"7"
0.999084477008861,21,68,53,"7"
1.00429774177622,22,67,53,"7"
1.00555993715488,22,66,54,"7"
1.01501383369219,22,65,55,"7"
1.0160138039384,22,66,55,"7"
1.01864127620646,23,65,55,"7"
1.01999221183452,23,66,55,"7"
1.02139209883447,24,65,55,"7"
1.02353707068167,24,66,55,"7"
1.02360325867249,24,67,55,"7"
1.02490245472433,25,66,55,"7"
1.02563723791911,25,65,56,"7"
1.02665293890577,25,64,57,"7"
1.03261976713611,25,63,58,"7"
1.03303993223269,25,62,59,"7"
1.03456834394514,25,63,59,"7"
1.03483252817496,25,64,59,"7"
1.03863310433637,25,63,60,"7"
1.03903323307577,25,64,60,"7"
1.04156848763201,25,65,60,"7"
1.04253482114636,25,66,60,"7"
1.04327302706302,25,67,60,"7"
1.04356239389778,25,66,61,"7"
1.0485261115293,25,65,62,"7"
1.05280005755491,25,66,62,"7"
1.05440445579328,26,65,62,"7"
1.0548164450436,26,64,63,"7"
1.05612572510369,26,65,63,"7"
1.05625760314109,26,64,64,"7"
1.05722818047114,26,63,65,"7"
1.05745160959248,26,64,65,"7"
1.05851299038812,26,63,66,"7"
1.05932321153281,26,64,66,"7"
1.05992417170372,26,63,67,"7"
1.06034775719518,26,62,68,"7"
1.06205900872684,26,61,69,"7"
1.06943397607988,26,62,69,"7"
1.06991122874776,26,61,70,"7"
1.07544946178024,26,60,71,"7"
1.07607107072944,26,59,72,"7"
1.08021997763497,26,60,72,"7"
1.08160632393959,26,59,73,"7"
1.08349599597607,26,60,73,"7"
1.08390339758656,27,59,73,"7"
1.08697672142054,27,58,74,"7"
1.08950160245254,27,59,74,"7"
1.09608443942883,27,60,74,"7"
1.09758589436274,28,59,74,"7"
1.10430354067032,28,60,74,"7"
1.10601617176861,28,61,74,"7"
1.10804109760828,29,60,74,"7"
1.10859686962449,30,59,74,"7"
1.11142890063734,31,58,74,"7"
1.11295279780133,31,57,75,"7"
1.11397155418439,31,56,76,"7"
1.11422794069584,31,57,76,"7"
1.11567369300603,32,56,76,"7"
1.11651240125376,32,57,76,"7"
1.11929218999464,32,56,77,"7"
1.12630884509669,32,57,77,"7"
1.12703889226019,33,56,77,"7"
1.12850250019285,33,55,78,"7"
1.13087038361993,33,54,79,"7"
1.13314286881786,33,53,80,"7"
1.13350866572248,33,54,80,"7"
1.13857230257224,33,53,81,"7"
1.13915172865434,33,52,82,"7"
1.14392849111552,33,53,82,"7"
1.14510244636636,33,54,82,"7"
1.14582778602564,33,55,82,"7"
1.1508186550915,33,54,83,"7"
1.15414910927921,33,53,84,"7"
1.1547333959994,34,52,84,"7"
1.15763120332465,34,53,84,"7"
1.15907596843585,34,52,85,"7"
1.15938371724917,34,51,86,"7"
1.16101082838201,34,52,86,"7"
1.16203414339148,34,51,87,"7"
1.16205882005092,34,52,87,"7"
1.17188992303692,34,51,88,"7"
1.17192775960874,34,50,89,"7"
1.17606581989037,34,49,90,"7"
1.18148615148177,34,48,91,"7"
1.18382184877328,34,47,92,"7"
1.18665140709428,34,46,93,"7"
1.19301359116894,34,45,94,"7"
1.19828320922271,34,46,94,"7"
1.20009451856454,34,45,95,"7"
1.20644113322492,34,44,96,"7"
1.20729581401982,34,45,96,"7"
1.2108783326006,34,46,96,"7"
1.21208099732908,34,45,97,"7"
1.21313018253899,34,46,97,"7"
1.22018133001731,35,45,97,"7"
1.22113480049835,35,46,97,"7"
1.22659432421679,35,47,97,"7"
1.2270768168448,35,46,98,"7"
1.22856183004177,35,47,98,"7"
1.236637567309,35,48,98,"7"
1.23847327256854,36,47,98,"7"
1.24066291368015,36,46,99,"7"
1.24194784355644,36,47,99,"7"
1.24765247405856,36,46,100,"7"
1.24769164350888,36,47,100,"7"
1.24807100473756,36,46,101,"7"
1.25244077327117,36,47,101,"7"
1.25454819057372,36,46,102,"7"
1.25883136175804,36,47,102,"7"
1.26202229977456,36,48,102,"7"
1.2643215738133,36,49,102,"7"
1.26583027032087,36,50,102,"7"
1.26586149407736,36,49,103,"7"
1.26648497666557,36,50,103,"7"
1.26713113074541,36,51,103,"7"
1.26822233572672,37,50,103,"7"
1.26950170985271,37,49,104,"7"
1.27072927436505,38,48,104,"7"
1.27113355133629,38,47,105,"7"
1.27200384651924,38,48,105,"7"
1.27261239205007,38,49,105,"7"
1.27506424009952,38,48,106,"7"
1.27515897726065,38,47,107,"7"
1.27531641440116,38,48,107,"7"
1.27541459988438,38,49,107,"7"
1.28125375983027,38,50,107,"7"
1.28215519585979,38,49,108,"7"
1.28260506745305,38,48,109,"7"
1.28337530916128,38,47,110,"7"
1.29132893451779,38,48,110,"7"
1.29861228424878,39,47,110,"7"
1.30730871254476,39,48,110,"7"
1.30896766794608,40,47,110,"7"
1.31017056429347,41,46,110,"7"
1.31669963932463,41,45,111,"7"
1.31781212939688,41,44,112,"7"
1.3181040932245,41,43,113,"7"
1.32044799657278,41,42,114,"7"
1.33458488980779,41,41,115,"7"
1.33943283680716,42,40,115,"7"
1.34300222687133,42,41,115,"7"
1.35496287378627,42,40,116,"7"
1.35702980690681,42,39,117,"7"
1.35987970381427,42,38,118,"7"
1.36533932177253,43,37,118,"7"
1.36898770860843,43,36,119,"7"
1.37182946548509,43,37,119,"7"
1.37212530961127,43,38,119,"7"
1.37375902060541,43,39,119,"7"
1.37640100874023,43,38,120,"7"
1.38592056794178,43,37,121,"7"
1.38597072697507,43,38,121,"7"
1.38763941919943,43,39,121,"7"
1.38924827636715,43,40,121,"7"
1.39566578681625,43,39,122,"7"
1.39703375348105,43,38,123,"7"
1.39758500845196,43,37,124,"7"
1.40064951717788,43,38,124,"7"
1.40879560396958,43,37,125,"7"
1.4171952284085,43,38,125,"7"
1.42318552068336,44,37,125,"7"
1.42652620250916,44,38,125,"7"
1.429168815627,44,39,125,"7"
1.43088241722568,44,38,126,"7"
1.43618905045994,44,37,127,"7"
1.43866322128913,44,38,127,"7"
1.43924403657833,45,37,127,"7"
1.44055817602298,45,36,128,"7"
1.44355003267492,45,37,128,"7"
1.44505627597002,45,38,128,"7"
1.44628336896886,45,39,128,"7"
1.46080116110104,45,38,129,"7"
1.46100395658664,45,37,130,"7"
1.46750028003364,45,36,131,"7"
1.47694879450663,45,37,131,"7"
1.48771436617903,45,36,132,"7"
1.49140282863464,45,35,133,"7"
1.49222017925292,46,34,133,"7"
1.49333174714662,46,33,134,"7"
1.49423670658108,46,32,135,"7"
1.49667631373462,46,31,136,"7"
1.50982682964321,47,30,136,"7"
1.51427735266938,48,29,136,"7"
1.51840452387146,48,28,137,"7"
1.52031827934598,48,29,137,"7"
1.52486361733536,49,28,137,"7"
1.53554349516754,49,29,137,"7"
1.5374269659067,50,28,137,"7"
1.53982547481056,50,27,138,"7"
1.54436352089861,50,28,138,"7"
1.54897557672357,50,29,138,"7"
1.55471536156806,50,28,139,"7"
1.56283025311039,50,29,139,"7"
1.56669958012389,50,30,139,"7"
1.56699250558068,50,31,139,"7"
1.57513370255717,50,30,140,"7"
1.5772091850064,50,29,141,"7"
1.58323906861181,50,28,142,"7"
1.58486346131159,50,29,142,"7"
1.58743020689595,50,28,143,"7"
1.58973797928263,50,27,144,"7"
1.59246975575846,50,28,144,"7"
1.5947295437022,50,29,144,"7"
1.60285438936118,50,28,145,"7"
1.61996117753996,50,27,146,"7"
1.62265704513549,51,26,146,"7"
1.63432658069364,52,25,146,"7"
1.63636099389894,52,26,146,"7"
1.64309807142002,52,27,146,"7"
1.64693896760964,52,28,146,"7"
1.64950762683146,52,29,146,"7"
1.66164675349415,52,30,146,"7"
1.66919979587161,52,31,146,"7"
1.66973584298577,53,30,146,"7"
1.6785013486518,53,29,147,"7"
1.67928928001122,53,28,148,"7"
1.68663229462335,53,29,148,"7"
1.69032577578161,53,30,148,"7"
1.69191761954131,53,31,148,"7"
1.69593570958615,53,32,148,"7"
1.70295128880788,53,31,149,"7"
1.70821484533394,53,32,149,"7"
1.71919632081912,53,31,150,"7"
1.72086729787834,53,32,150,"7"
1.72543475321381,53,31,151,"7"
1.73941721489412,53,32,151,"7"
1.75353908514519,53,33,151,"7"
1.75718492711101,54,32,151,"7"
1.75996534028265,54,33,151,"7"
1.76258475988076,54,34,151,"7"
1.76306763697758,54,33,152,"7"
1.76726621412569,54,32,153,"7"
1.76877663579912,54,31,154,"7"
1.77327700497601,54,30,155,"7"
1.77905766113365,54,29,156,"7"
1.79348294628647,54,30,156,"7"
1.79765220924655,54,31,156,"7"
1.80448247273959,54,32,156,"7"
1.80644003107641,54,33,156,"7"
1.807468334883,54,34,156,"7"
1.81199423335694,55,33,156,"7"
1.8144556271978,55,32,157,"7"
1.81516835549506,55,33,157,"7"
1.81599930885104,56,32,157,"7"
1.81674015060797,56,31,158,"7"
1.85170376098277,56,32,158,"7"
1.8587504958301,56,33,158,"7"
1.86424740046703,56,32,159,"7"
1.86660559791197,56,33,159,"7"
1.87567980950425,56,32,160,"7"
1.87822386404108,56,33,160,"7"
1.87829403003318,56,34,160,"7"
1.87918385243056,56,33,161,"7"
1.88217640073329,56,34,161,"7"
1.88746553601933,56,33,162,"7"
1.89723729009269,56,32,163,"7"
1.90002318480597,57,31,163,"7"
1.90049620133434,57,32,163,"7"
1.90270095501371,57,33,163,"7"
1.90544265766653,57,34,163,"7"
1.91681395578387,58,33,163,"7"
1.9249266066727,58,32,164,"7"
1.92531046545309,58,33,164,"7"
1.93216761768318,58,32,165,"7"
1.9412677054574,58,31,166,"7"
1.94482799522773,58,30,167,"7"
1.94554449451662,59,29,167,"7"
1.95088028450186,60,28,167,"7"
1.95355060840024,60,27,168,"7"
1.95452564045248,60,26,169,"7"
1.96582712983817,60,27,169,"7"
1.97330945041634,60,26,170,"7"
1.97716713978266,60,27,170,"7"
2.00488351733939,60,28,170,"7"
2.02832979809121,60,27,171,"7"
2.03019574692901,60,28,171,"7"
2.04021021405008,60,27,172,"7"
2.04954642157139,60,26,173,"7"
2.05254847038084,60,27,173,"7"
2.06006268601819,60,28,173,"7"
2.06593253846244,60,27,174,"7"
2.0796421509479,60,28,174,"7"
2.0812283671383,61,27,174,"7"
2.08509210942902,61,26,175,"7"
2.11222839485104,61,27,175,"7"
2.12362307623933,61,26,176,"7"
2.1293618103373,61,27,176,"7"
2.1349169963596,61,28,176,"7"
2.13820421053695,61,29,176,"7"
2.14275774649442,61,28,177,"7"
2.14496499176095,61,27,178,"7"
2.1452616875851,61,28,178,"7"
2.15162138298292,61,29,178,"7"
2.15434659922457,61,28,179,"7"
2.15725117325842,61,29,179,"7"
2.16281537766943,61,28,180,"7"
2.1700418552199,61,29,180,"7"
2.18045083147053,62,28,180,"7"
2.19087430772559,63,27,180,"7"
2.1934357839533,63,26,181,"7"
2.19362671065381,63,25,182,"7"
2.20980902607878,63,24,183,"7"
2.22151248227495,63,25,183,"7"
2.22954111139223,63,26,183,"7"
2.2341175503359,63,27,183,"7"
2.23590253797372,63,28,183,"7"
2.24049968059693,63,27,184,"7"
2.24320622630245,63,28,184,"7"
2.25315782156818,63,29,184,"7"
2.25662045069886,63,28,185,"7"
2.25710802693661,63,27,186,"7"
2.2733388462182,63,28,186,"7"
2.27935875025933,63,29,186,"7"
2.28488905486236,63,28,187,"7"
2.28586399467758,64,27,187,"7"
2.28665530543559,64,28,187,"7"
2.29058003378683,64,27,188,"7"
2.29291133227766,65,26,188,"7"
2.29583734985977,65,27,188,"7"
2.30423637028673,65,26,189,"7"
2.31689425228461,65,25,190,"7"
2.33034839276194,65,24,191,"7"
2.33039078109546,65,23,192,"7"
2.3403783548807,65,24,192,"7"
2.34349251071983,65,25,192,"7"
2.34815540706553,65,26,192,"7"
2.35702458013717,65,27,192,"7"
2.36776634963316,65,28,192,"7"
2.37956314963678,66,27,192,"7"
2.38043689180139,66,26,193,"7"
2.38912997323776,66,25,194,"7"
2.41159364918713,66,26,194,"7"
2.41471594984472,66,27,194,"7"
2.41578293632176,66,28,194,"7"
2.42536794575899,66,29,194,"7"
2.43714711155742,66,30,194,"7"
2.44602060931111,66,31,194,"7"
2.45105543662455,66,32,194,"7"
2.47209848768266,66,33,194,"7"
2.47553363539671,66,32,195,"7"
2.479930566429,66,31,196,"7"
2.48033659543021,67,30,196,"7"
2.48352442878643,67,31,196,"7"
2.48388496943822,67,32,196,"7"
2.48720515387791,67,33,196,"7"
2.48800317415325,67,32,197,"7"
2.49320617365481,67,31,198,"7"
2.49477078817697,67,30,199,"7"
2.4960817833546,67,31,199,"7"
2.50486593482326,67,32,199,"7"
2.51015059492188,68,31,199,"7"
2.51345850248137,68,32,199,"7"
2.51462697568031,68,31,200,"7"
2.52246576115132,69,30,200,"7"
2.52455748868731,69,31,200,"7"
2.52523099843859,70,30,200,"7"
2.53036316131443,70,29,201,"7"
2.53435053950382,70,30,201,"7"
2.5384548859115,70,29,202,"7"
2.54700327725995,70,30,202,"7"
2.55720338689247,70,31,202,"7"
2.55764698600588,70,32,202,"7"
2.55816973989471,70,33,202,"7"
2.55846935117397,70,32,203,"7"
2.56205871958004,70,33,203,"7"
2.56282270512872,70,34,203,"7"
2.56840983961585,70,33,204,"7"
2.57310372275842,70,32,205,"7"
2.57613596294615,70,33,205,"7"
2.57948747982143,70,32,206,"7"
2.58040070607564,70,33,206,"7"
2.58335420195581,70,34,206,"7"
2.58546909182284,70,35,206,"7"
2.58827677123316,70,36,206,"7"
2.58883048527822,70,37,206,"7"
2.59766489951933,71,36,206,"7"
2.6002372406458,72,35,206,"7"
2.60189218367077,72,34,207,"7"
2.6070329146626,72,33,208,"7"
2.60875475398805,73,32,208,"7"
2.6171871908912,73,33,208,"7"
2.6201885158928,73,32,209,"7"
2.62189699757683,73,31,210,"7"
2.62476482375128,74,30,210,"7"
2.62524727440078,74,29,211,"7"
2.64419617819394,74,28,212,"7"
2.66079046153988,74,27,213,"7"
2.67044565461941,74,28,213,"7"
2.67350501382175,75,27,213,"7"
2.67402789816695,76,26,213,"7"
2.67542697201074,77,25,213,"7"
2.67577998919411,77,24,214,"7"
2.67969921362891,77,23,215,"7"
2.68308621189885,77,22,216,"7"
2.68957156767761,78,21,216,"7"
2.69514597732047,78,22,216,"7"
2.69835117935063,78,23,216,"7"
2.69903141710859,78,24,216,"7"
2.70701091719287,78,23,217,"7"
2.71993766680453,78,22,218,"7"
2.72118465209694,78,21,219,"7"
2.72128705378038,79,20,219,"7"
2.72343492392677,79,19,220,"7"
2.72900468182615,79,20,220,"7"
2.73169456774029,79,19,221,"7"
2.74624081702756,79,18,222,"7"
2.76090084441492,79,17,223,"7"
2.77217403358708,79,16,224,"7"
2.77336838759688,79,17,224,"7"
2.77473408046649,79,18,224,"7"
2.79673960607477,79,17,225,"7"
2.80007307783598,80,16,225,"7"
2.82800238289144,80,17,225,"7"
2.85293378831564,81,16,225,"7"
2.86174709436718,81,15,226,"7"
2.88895630732608,81,16,226,"7"
2.8914063885938,81,17,226,"7"
2.89961916940028,81,16,227,"7"
2.91975801876266,81,17,227,"7"
2.92677048247202,82,16,227,"7"
2.9273584562115,83,15,227,"7"
2.93671210728183,83,16,227,"7"
2.94421913930616,83,17,227,"7"
2.94464406984368,83,16,228,"7"
2.97411300325913,83,17,228,"7"
2.99202186204075,83,18,228,"7"
2.99491508388645,83,17,229,"7"
2.99651262562201,83,16,230,"7"
3.0116216687122,83,15,231,"7"
3.01269271578794,83,14,232,"7"
3.02392350445632,84,13,232,"7"
3.03080992464669,84,14,232,"7"
3.07383354454722,84,13,233,"7"
3.07407425201523,85,12,233,"7"
3.07459140819077,85,11,234,"7"
3.0750606066627,85,12,234,"7"
3.07903011663204,86,11,234,"7"
3.08471150067242,87,10,234,"7"
3.09811589240969,87,11,234,"7"
3.10100674402884,87,12,234,"7"
3.11440470106098,87,11,235,"7"
3.13273426409231,87,12,235,"7"
3.14111988139735,87,11,236,"7"
3.14604349503728,87,12,236,"7"
3.16596928942407,87,11,237,"7"
3.16840665427421,87,10,238,"7"
3.20463188981915,88,9,238,"7"
3.22210475723316,88,8,239,"7"
3.27209795580878,88,9,239,"7"
3.2787376248548,88,8,240,"7"
3.28257838208902,88,9,240,"7"
3.28714434345279,89,8,240,"7"
3.30072438659793,89,7,241,"7"
3.33625313617525,89,8,241,"7"
3.33770216498311,89,9,241,"7"
3.39130053347229,89,10,241,"7"
3.48724563318852,89,9,242,"7"
3.49340545547056,89,8,243,"7"
3.49754137543919,90,7,243,"7"
3.53000731893125,91,6,243,"7"
3.53764669532043,91,7,243,"7"
3.57946520480281,91,8,243,"7"
3.60875518797405,91,9,243,"7"
3.63433650501459,91,8,244,"7"
3.6480595785512,91,7,245,"7"
3.65910661272487,91,8,245,"7"
3.66317303391159,91,7,246,"7"
3.73549643431142,91,8,246,"7"
3.74542025077677,91,7,247,"7"
3.76862914163085,91,6,248,"7"
3.81109394768514,92,5,248,"7"
3.82546309648677,92,6,248,"7"
3.85438161946092,92,5,249,"7"
3.85573051284858,92,6,249,"7"
3.87119605433294,92,7,249,"7"
3.88123635121702,92,8,249,"7"
3.88938947407513,92,7,250,"7"
3.91074927444465,92,6,251,"7"
3.93302414960475,92,5,252,"7"
3.93782758462399,92,4,253,"7"
3.98551742269842,92,3,254,"7"
3.98790111890229,92,4,254,"7"
4.01300515472196,92,5,254,"7"
4.01796145535847,92,4,255,"7"
4.05443535446932,92,5,255,"7"
4.06808168051805,92,4,256,"7"
4.08467056143219,92,3,257,"7"
4.14952666783028,92,4,257,"7"
4.18260722023077,92,5,257,"7"
4.24177557922921,92,6,257,"7"
4.27775307342385,92,5,258,"7"
4.28713717618528,93,4,258,"7"
4.28763176773833,93,5,258,"7"
4.28847895165052,93,6,258,"7"
4.29408483866473,93,5,259,"7"
4.29799567260571,93,4,260,"7"
4.33327744789008,93,5,260,"7"
4.35140953843191,94,4,260,"7"
4.40285882931966,94,3,261,"7"
4.42987627004404,94,4,261,"7"
4.43648078776916,94,5,261,"7"
4.44312018272716,94,6,261,"7"
4.45590777110046,94,5,262,"7"
4.49180129116162,94,6,262,"7"
4.54760138369127,94,7,262,"7"
4.58763251960822,94,8,262,"7"
4.60102377419232,95,7,262,"7"
4.64053247568261,95,8,262,"7"
4.64609753031861,95,9,262,"7"
4.65368042623634,95,10,262,"7"
4.6796330593263,95,9,263,"7"
4.68275495035286,95,10,263,"7"
4.72210139499558,95,11,263,"7"
4.73347743794535,95,10,264,"7"
4.76273401659689,95,11,264,"7"
4.77213595615382,95,12,264,"7"
4.77918460783768,95,11,265,"7"
4.78532922648332,95,12,265,"7"
4.79768513028728,96,11,265,"7"
4.83832716267079,96,12,265,"7"
4.84449383090607,96,13,265,"7"
4.8522742414094,96,14,265,"7"
4.85934632829942,96,15,265,"7"
4.86149614475745,96,14,266,"7"
4.87242423181664,96,13,267,"7"
4.88924702591975,96,12,268,"7"
4.89243972294236,96,11,269,"7"
4.91219841483484,96,10,270,"7"
4.92782229268468,96,9,271,"7"
4.95429166671392,96,8,272,"7"
4.9716336380283,96,7,273,"7"
4.97563807501968,96,6,274,"7"
4.98146735589528,96,5,275,"7"
4.98416075744151,96,6,275,"7"
5.01794449354118,96,5,276,"7"
5.0254837870112,96,6,276,"7"
5.04108944988768,96,5,277,"7"
5.04448329192288,96,6,277,"7"
5.0642843935277,96,5,278,"7"
5.1243725789594,96,4,279,"7"
5.16557097966368,96,5,279,"7"
5.18454325127123,96,4,280,"7"
5.21031265066021,96,5,280,"7"
5.22260520834059,96,6,280,"7"
5.2461017539366,96,7,280,"7"
5.34022312388627,96,8,280,"7"
5.36471367526828,96,7,281,"7"
5.36482552159296,96,6,282,"7"
5.37066238211436,96,7,282,"7"
5.37874730335396,96,6,283,"7"
5.39492584233805,96,7,283,"7"
5.44764177927806,96,6,284,"7"
5.48876445936871,96,7,284,"7"
5.49755800599783,96,6,285,"7"
5.54452734644621,96,7,285,"7"
5.55236983436109,96,6,286,"7"
5.56697686525098,96,5,287,"7"
5.60235995710112,96,4,288,"7"
5.62393040894573,96,5,288,"7"
5.64345304153721,96,6,288,"7"
5.67586501576492,97,5,288,"7"
5.6842675792399,97,6,288,"7"
5.69184656186699,98,5,288,"7"
5.71041000664224,98,6,288,"7"
5.71651277017497,98,7,288,"7"
5.74008655395776,98,6,289,"7"
5.74060068310126,98,7,289,"7"
5.7653005062382,98,6,290,"7"
5.78243820764449,98,5,291,"7"
5.91667585913624,98,4,292,"7"
5.92213649907944,98,3,293,"7"
5.95786450448722,98,2,294,"7"
5.95951991262532,98,3,294,"7"
5.97251701462153,99,2,294,"7"
5.97651941841313,99,1,295,"7"
6.04562220713886,99,2,295,"7"
6.12267871586731,99,3,295,"7"
6.1417917992016,99,2,296,"7"
6.14963205891289,100,1,296,"7"
6.29097159221124,100,2,296,"7"
6.38029764536838,100,1,297,"7"
6.60011378251832,100,2,297,"7"
6.743785335092,100,3,297,"7"
6.75877435598961,100,2,298,"7"
6.82656283393571,100,3,298,"7"
6.84035665375589,100,2,299,"7"
6.87033292276906,100,1,300,"7"
7.08280827422115,100,0,301,"7"
0,0,1,0,"8"
0.0015995709805129,0,2,0,"8"
0.0101883989225557,0,3,0,"8"
0.0160533104719522,0,4,0,"8"
0.038381029516252,0,5,0,"8"
0.0861923679990666,0,4,1,"8"
0.132993438329281,0,5,1,"8"
0.142066240837054,0,4,2,"8"
0.158073308310701,0,3,3,"8"
0.224486976061412,0,4,3,"8"
0.231282739366093,0,5,3,"8"
0.242711957363968,0,6,3,"8"
0.301155030018687,0,5,4,"8"
0.310605273704317,0,6,4,"8"
0.32205922787176,0,7,4,"8"
0.322466039844612,0,8,4,"8"
0.342863150170695,0,9,4,"8"
0.356891196244347,0,8,5,"8"
0.366279199835224,0,7,6,"8"
0.374270182424645,0,6,7,"8"
0.383521007393396,0,5,8,"8"
0.39274534191722,1,4,8,"8"
0.400546175687316,2,3,8,"8"
0.40559049509398,2,4,8,"8"
0.413301916225455,2,5,8,"8"
0.418187823416224,2,6,8,"8"
0.441220223379742,2,7,8,"8"
0.456799336005616,2,8,8,"8"
0.479663975455066,2,9,8,"8"
0.486346667671569,2,10,8,"8"
0.487152216590335,2,11,8,"8"
0.498272438766421,2,12,8,"8"
0.503030731297942,2,13,8,"8"
0.503822278266707,2,14,8,"8"
0.513576449590768,3,13,8,"8"
0.551411480239027,3,14,8,"8"
0.568036611714074,4,13,8,"8"
0.574500398845771,5,12,8,"8"
0.58365878845353,5,13,8,"8"
0.58371478529057,5,14,8,"8"
0.617617880338193,5,13,9,"8"
0.619051150717672,5,12,10,"8"
0.627034852377816,5,13,10,"8"
0.627340331754583,5,14,10,"8"
0.633793479457293,5,15,10,"8"
0.637850288011835,5,14,11,"8"
0.640677192194047,5,15,11,"8"
0.652148664991862,5,14,12,"8"
0.652197372772133,5,15,12,"8"
0.674731686755294,5,14,13,"8"
0.675695148547918,5,13,14,"8"
0.690284455722553,5,14,14,"8"
0.697208911384737,5,15,14,"8"
0.697295051721742,5,16,14,"8"
